names,budget_x,revenue,score_scaled,budget_x_scaled,revenue_scaled,year_scaled,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_Unknown,genre_War,genre_Western,lang_ Chinese,lang_ English,lang_ French,lang_ German,lang_ Italian,lang_ Japanese,lang_ Korean,"lang_ Spanish, Castilian",lang_Other,country_ES,country_FR,country_GB,country_HK,country_IT,country_JP,country_KR,country_Other,country_US,status_ Post Production,status_ Released
El último hombre sobre la Tierra,100000000.0,246367071.0,0.0,0.5521201413427562,0.22251765019398226,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
All Quiet on the Western Front,20000000.0,326479707.4,1.0833333333333333,-0.33127208480565373,0.42655865077140637,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Violent Night,20000000.0,76599607.0,0.9166666666666666,-0.33127208480565373,-0.2098676110661482,0.5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Scream,24000000.0,138874789.0,0.16666666666666666,-0.2871024734982332,-0.05125729667108736,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Scream,15000000.0,173046640.0,0.16666666666666666,-0.38648409893992935,0.03577589787776477,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Devotion,90000000.0,20000000.0,0.75,0.4416961130742049,-0.35402265281145995,0.5555555555555556,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Woman King,50000000.0,94374749.0,1.0833333333333333,0.0,-0.16459562998969224,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Evil Dead Rise,132500000.0,469254456.2,0.75,0.9109982332155477,0.7901954490523626,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Perfect Addiction,79800000.0,387664307.6,0.16666666666666666,0.3290636042402827,0.5823913334259205,0.5555555555555556,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Project Gemini,134000000.0,308786595.8,-0.5833333333333334,0.9275618374558304,0.38149559509855596,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Doctor Strange in the Multiverse of Madness,200000000.0,952224986.0,0.75,1.6563604240282686,2.0202859139044302,0.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
There Are No Saints,136400000.0,194565354.0,-1.0,0.9540636042402827,0.09058248187004274,0.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Avengers: Infinity War,241400000.0,1011696957.05,1.5,2.1135159010600706,2.1717566559077928,0.2777777777777778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Smile,17000000.0,216049734.0,0.25,-0.36439929328621906,0.14530161968617883,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
¡Que Viva México!,100100000.0,947468745.8,-1.5,0.5532243816254417,2.0081721194644486,0.5555555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Detective Knight: Independence,134200000.0,772865923.6,-0.75,0.9297703180212014,1.5634715560296135,0.5555555555555556,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Strange World,135000000.0,69566884.0,0.0,0.9386042402826855,-0.22777943998835634,0.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Ten Commandments,13500000.0,85433929.0,1.0833333333333333,-0.403047703180212,-0.18736724181974115,-2.1666666666666665,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Ten Commandments,10000000.0,1051907.0,1.0833333333333333,-0.4416961130742049,-0.4022820539307831,-2.1666666666666665,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Demon Slayer: Kimetsu no Yaiba Sibling's Bond,129000000.0,645532173.4,1.25,0.8723498233215548,1.2391618470299008,0.3333333333333333,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Four's a Crowd,110000000.0,271669045.6,-0.16666666666666666,0.6625441696113075,0.2869599210511248,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
Minions: The Rise of Gru,80000000.0,939200081.0,0.8333333333333334,0.33127208480565373,1.987112437558495,0.5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Creed II,50000000.0,213591522.0,0.4166666666666667,0.0,0.13904073427969843,0.2777777777777778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Creed,37000000.0,173567581.0,0.75,-0.1435512367491166,0.03710269634125665,0.1111111111111111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Beast,36000000.0,59103794.0,0.25,-0.15459363957597172,-0.2544281616965292,0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
My Name Is Vendetta,113000000.0,365992130.6,0.25,0.6956713780918727,0.5271938904446153,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Wrath of Man,40000000.0,103913405.0,1.0,-0.11042402826855123,-0.14030137377914703,0.4444444444444444,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jeepers Creepers: Reborn,5000000.0,5954938.0,-0.6666666666666666,-0.49690812720848054,-0.38979439410509636,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Turning Red,175000000.0,10964971.0,0.8333333333333334,1.3803003533568905,-0.377034208044787,0.5,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Encanto,150000000.0,231120602.0,0.9166666666666666,1.1042402826855124,0.18368601351559327,0.4444444444444444,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Prancer: A Christmas Tale,86800000.0,284184080.0,-0.5,0.40636042402826855,0.3188347944292387,0.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Magic Mike's Last Dance,45000000.0,52000000.0,0.5833333333333334,-0.055212014134275615,-0.272521003235519,0.5555555555555556,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"Lyle, Lyle, Crocodile",50000000.0,107644101.0,0.8333333333333334,0.0,-0.13079956508957313,0.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Penitent Thief,15160689.0,23800.0,-0.25,-0.3847097062720848,-0.40490056694455095,0.4444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Hacksaw Ridge,40000000.0,169023926.0,1.4166666666666667,-0.11042402826855123,0.025530340791132526,0.16666666666666666,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Venus,6000000.0,7818479.0,-0.8333333333333334,-0.48586572438162545,-0.3850480920565839,0.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
The Offering,103600000.0,134150172.6,-0.6666666666666666,0.5918727915194346,-0.06329054761526062,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Jujutsu Kaisen 0,21835777.0,195870885.0,1.4166666666666667,-0.3110006956713781,0.09390757343480924,0.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Batman,200000000.0,766326717.0,1.0,1.6563604240282686,1.5468166771290548,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Life in a Year,90000000.0,627851111.8,1.5,0.4416961130742049,1.1941294818219688,0.3888888888888889,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Super Mario Brothers: Great Mission to Rescue Princess Peach,151600000.0,675230189.0,-0.4166666666666667,1.1219081272084805,1.3148005114215269,-1.5,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",180000000.0,745013115.0,0.5,1.435512367491166,1.4925324983351462,-0.4444444444444444,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Exorcism of God,1500000.0,123516163.2,0.5833333333333334,-0.5355565371024735,-0.09037458848107505,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Ghosts of the Ozarks,113000000.0,548624602.6,-0.16666666666666666,0.6956713780918727,0.9923453821362356,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Kompromat,155140000.0,302915354.0,0.0,1.1609982332155477,0.36654197348108036,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Matadero,73800000.0,346352260.6,-0.4166666666666667,0.2628091872791519,0.47717258411783287,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
Air,28519270.6,5000000.0,1.1666666666666667,-0.23719886704946994,-0.3922265510501823,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Disenchanted,142600000.0,524597714.8,0.4166666666666667,1.0225265017667844,0.931150663702609,0.5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Luck,147000000.0,721203091.4,1.1666666666666667,1.071113074204947,1.4318901170900808,0.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Bullet Train,85900000.0,238534963.0,0.8333333333333334,0.3964222614840989,0.20256984639220338,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Night at the Museum: Kahmunrah Rises Again,124400000.0,508761361.2,0.3333333333333333,0.8215547703180212,0.8908166342754873,0.5,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Blade of the 47 Ronin,131000000.0,431341845.4,0.16666666666666666,0.894434628975265,0.6936348140545302,0.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sing 2,85000000.0,404655351.0,1.25,0.38648409893992935,0.6256662729608081,0.4444444444444444,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Shark Bait,106000000.0,591557010.2,-0.5,0.6183745583038869,1.101691070875819,0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Shrek,50000000.0,491812794.0,1.0,0.0,0.8476498785020908,-0.6666666666666666,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Orgasm Inc: The Story of OneTaste,77400000.0,431611098.0,-0.08333333333333333,0.3025618374558304,0.6943205806499244,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
In His Shadow,133000000.0,407446362.4,-0.25,0.9165194346289752,0.6327747739947223,0.5555555555555556,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Savage Salvation,85645.0,244880855.2,0.08333333333333333,-0.5511744147526502,0.21873236771505014,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Sisu,6200000.0,58748957.6,0.75,-0.4836572438162544,-0.25533190394432886,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
"Tango, Tequila and Some Lies",105800000.0,667037174.8,1.0,0.616166077738516,1.2939335060371795,0.5555555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Hotel Transylvania: Transformania,116000000.0,557205138.2,0.5,0.7287985865724381,1.0141993760626447,0.5,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Operation Fortune: Ruse de Guerre,50000000.0,35800000.0,0.16666666666666666,0.0,-0.3137812133333391,0.5555555555555556,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Kids vs. Aliens,143200000.0,514828593.6,-0.4166666666666667,1.0291519434628975,0.906269429555506,0.5555555555555556,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Everything Everywhere All at Once,25000000.0,114900000.0,1.1666666666666667,-0.2760600706713781,-0.11231932328781,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Glass Onion: A Knives Out Mystery,40000000.0,13280000.0,0.5,-0.11042402826855123,-0.37113799922240753,0.5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Suro,80000000.0,522029092.4,0.6666666666666666,0.33127208480565373,0.9246085711170554,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
The Lair,118200000.0,307351568.6,-0.5,0.7530918727915195,0.37784068622398276,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
My Hero Academia: World Heroes' Mission,27164600.0,38410729.0,0.9166666666666666,-0.2521576855123675,-0.307131878330347,0.4444444444444444,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Unhappily Ever After,149000000.0,1011696957.05,1.3333333333333333,1.0931978798586572,2.1717566559077928,0.5555555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Evil Eye,1704500.0,223147806.6,0.25,-0.5332983657243816,0.1633798892396097,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Inspector Sun and the Curse of the Black Widow,98140000.0,494358731.6,0.25,0.5315812720848057,0.8541341945682601,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
The Price We Pay,126800000.0,985255868.8,-0.4166666666666667,0.8480565371024735,2.1044131462528544,0.5555555555555556,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Lupin The 3rd vs. Cat’s Eye,89600000.0,367393887.6,-0.4166666666666667,0.4372791519434629,0.5307640625635097,0.5555555555555556,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Murder Mystery,24000000.0,205809600.8,-0.16666666666666666,-0.2871024734982332,0.11922075257126138,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Luz Mala,87600000.0,817860943.8,-1.8333333333333333,0.41519434628975266,1.6780705675609504,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Babylon,110000000.0,63262638.0,0.8333333333333334,0.6625441696113075,-0.24383589149874782,0.5555555555555556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Lost City,74000000.0,182921990.0,0.08333333333333333,0.26501766784452296,0.06092768897588254,0.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
